
2025/03/25 (18:53:45) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:53:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:45) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:45) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:53:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:53:45) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:53:45) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:45) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:53:45) | DEBUG: Shared::init() : Initialized.

2025/03/25 (18:53:46) | ===> btop++ v.1.4.0
2025/03/25 (18:53:46) | INFO: Logger set to DEBUG
2025/03/25 (18:53:46) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:53:46) | INFO: Running on /dev/tty2
2025/03/25 (18:53:46) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2025/03/25 (18:53:46) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:46) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:53:46) | DEBUG: Shared::init() : Initialized.

2025/03/25 (18:53:46) | ===> btop++ v.1.4.0
2025/03/25 (18:53:46) | INFO: Logger set to DEBUG
2025/03/25 (18:53:46) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:53:46) | INFO: Running on /dev/tty2
2025/03/25 (18:53:46) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2025/03/25 (18:53:46) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:46) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:53:46) | DEBUG: Shared::init() : Initialized.

2025/03/25 (18:53:46) | ===> btop++ v.1.4.0
2025/03/25 (18:53:46) | INFO: Logger set to DEBUG
2025/03/25 (18:53:46) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:53:46) | INFO: Running on /dev/tty2
2025/03/25 (18:53:46) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2025/03/25 (18:53:46) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:53:46) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:46) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:53:46) | DEBUG: Shared::init() : Initialized.

2025/03/25 (18:53:49) | ===> btop++ v.1.4.0
2025/03/25 (18:53:49) | INFO: Logger set to DEBUG
2025/03/25 (18:53:49) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:53:49) | INFO: Running on /dev/pts/2
2025/03/25 (18:53:49) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:53:49) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:49) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:49) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:53:49) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:53:49) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:53:49) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:53:49) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:53:49) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:53:49) | DEBUG: Shared::init() : Initialized.
2025/03/25 (18:53:49) | DEBUG: Loading theme file: /usr/share/btop/themes/adapta.theme
2025/03/25 (18:54:01) | WARNING: Failed to join _runner thread on exit!
2025/03/25 (18:54:01) | INFO: Quitting! Runtime: 00:00:12

2025/03/25 (18:54:05) | ===> btop++ v.1.4.0
2025/03/25 (18:54:05) | INFO: Logger set to DEBUG
2025/03/25 (18:54:05) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:54:05) | INFO: Running on /dev/pts/2
2025/03/25 (18:54:05) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:54:05) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:54:05) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:54:05) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:54:05) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:54:05) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:54:05) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:54:05) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:54:05) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:54:05) | DEBUG: Shared::init() : Initialized.
2025/03/25 (18:54:05) | DEBUG: Loading theme file: /usr/share/btop/themes/adapta.theme
2025/03/25 (18:54:24) | DEBUG: Loading theme file: /usr/share/btop/themes/matcha-dark-sea.theme
2025/03/25 (18:54:24) | DEBUG: Loading theme file: /usr/share/btop/themes/phoenix-night.theme
2025/03/25 (18:54:24) | DEBUG: Loading theme file: /usr/share/btop/themes/dusklight.theme
2025/03/25 (18:54:24) | DEBUG: Loading theme file: /usr/share/btop/themes/everforest-dark-hard.theme
2025/03/25 (18:54:25) | DEBUG: Loading theme file: /usr/share/btop/themes/nord.theme
2025/03/25 (18:54:25) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_dark_v2.theme
2025/03/25 (18:54:25) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_light.theme
2025/03/25 (18:55:02) | WARNING: Failed to join _runner thread on exit!
2025/03/25 (18:55:02) | DEBUG: Writing new config file
2025/03/25 (18:55:02) | INFO: Quitting! Runtime: 00:00:57

2025/03/25 (18:55:11) | ===> btop++ v.1.4.0
2025/03/25 (18:55:11) | INFO: Logger set to DEBUG
2025/03/25 (18:55:11) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:55:11) | INFO: Running on /dev/pts/2
2025/03/25 (18:55:11) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:55:11) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:55:11) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:55:11) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:55:11) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:55:11) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:55:11) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:55:11) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:55:11) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:55:11) | DEBUG: Shared::init() : Initialized.
2025/03/25 (18:56:59) | WARNING: Failed to join _runner thread on exit!
2025/03/25 (18:56:59) | INFO: Quitting! Runtime: 00:01:48

2025/03/25 (18:58:55) | ===> btop++ v.1.4.0
2025/03/25 (18:58:55) | INFO: Logger set to DEBUG
2025/03/25 (18:58:55) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:58:55) | INFO: Running on /dev/tty2
2025/03/25 (18:58:55) | INFO: Real tty detected: setting 16 color mode and using tty friendly graph symbols
2025/03/25 (18:58:55) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:58:55) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:58:55) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:58:55) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:58:55) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:58:55) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:58:55) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:58:55) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:58:55) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:58:55) | DEBUG: Shared::init() : Initialized.

2025/03/25 (18:59:56) | ===> btop++ v.1.4.0
2025/03/25 (18:59:56) | INFO: Logger set to DEBUG
2025/03/25 (18:59:56) | DEBUG: Using locale C.UTF-8
2025/03/25 (18:59:56) | INFO: Running on /dev/pts/1
2025/03/25 (18:59:56) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (18:59:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:59:56) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:59:56) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (18:59:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (18:59:56) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (18:59:56) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (18:59:56) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (18:59:56) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (18:59:56) | DEBUG: Shared::init() : Initialized.

2025/03/25 (19:00:39) | ===> btop++ v.1.4.0
2025/03/25 (19:00:39) | INFO: Logger set to DEBUG
2025/03/25 (19:00:39) | DEBUG: Using locale C.UTF-8
2025/03/25 (19:00:39) | INFO: Running on /dev/pts/1
2025/03/25 (19:00:39) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (19:00:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (19:00:39) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (19:00:39) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (19:00:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (19:00:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (19:00:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (19:00:39) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (19:00:39) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (19:00:39) | DEBUG: Shared::init() : Initialized.

2025/03/25 (19:05:39) | ===> btop++ v.1.4.0
2025/03/25 (19:05:39) | INFO: Logger set to DEBUG
2025/03/25 (19:05:39) | DEBUG: Using locale C.UTF-8
2025/03/25 (19:05:39) | INFO: Running on /dev/pts/3
2025/03/25 (19:05:39) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (19:05:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (19:05:39) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (19:05:39) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (19:05:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (19:05:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (19:05:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (19:05:39) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (19:05:39) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (19:05:39) | DEBUG: Shared::init() : Initialized.
2025/03/25 (19:05:44) | WARNING: Failed to join _runner thread on exit!
2025/03/25 (19:05:44) | INFO: Quitting! Runtime: 00:00:05
2025/03/25 (19:12:39) | WARNING: Failed to join _runner thread on exit!
2025/03/25 (19:12:39) | INFO: Quitting! Runtime: 00:12:00

2025/03/25 (20:19:35) | ===> btop++ v.1.4.0
2025/03/25 (20:19:35) | INFO: Logger set to DEBUG
2025/03/25 (20:19:35) | DEBUG: Using locale C.UTF-8
2025/03/25 (20:19:35) | INFO: Running on /dev/pts/0
2025/03/25 (20:19:35) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/25 (20:19:35) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (20:19:35) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (20:19:35) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/25 (20:19:35) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/25 (20:19:35) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/25 (20:19:35) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/25 (20:19:35) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/25 (20:19:35) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/25 (20:19:35) | DEBUG: Shared::init() : Initialized.

2025/03/26 (19:52:31) | ===> btop++ v.1.4.0
2025/03/26 (19:52:31) | INFO: Logger set to DEBUG
2025/03/26 (19:52:31) | DEBUG: Using locale C.UTF-8
2025/03/26 (19:52:31) | INFO: Running on /dev/pts/0
2025/03/26 (19:52:31) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (19:52:31) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (19:52:31) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (19:52:31) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (19:52:31) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (19:52:31) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (19:52:31) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (19:52:31) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (19:52:31) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (19:52:31) | DEBUG: Shared::init() : Initialized.

2025/03/26 (19:53:37) | ===> btop++ v.1.4.0
2025/03/26 (19:53:37) | INFO: Logger set to DEBUG
2025/03/26 (19:53:37) | DEBUG: Using locale C.UTF-8
2025/03/26 (19:53:37) | INFO: Running on /dev/pts/0
2025/03/26 (19:53:37) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (19:53:37) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (19:53:37) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (19:53:37) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (19:53:37) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (19:53:37) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (19:53:37) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (19:53:37) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (19:53:37) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (19:53:37) | DEBUG: Shared::init() : Initialized.

2025/03/26 (20:11:25) | ===> btop++ v.1.4.0
2025/03/26 (20:11:25) | INFO: Logger set to DEBUG
2025/03/26 (20:11:25) | DEBUG: Using locale C.UTF-8
2025/03/26 (20:11:25) | INFO: Running on /dev/pts/2
2025/03/26 (20:11:25) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (20:11:25) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (20:11:25) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (20:11:25) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (20:11:25) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (20:11:25) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (20:11:25) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (20:11:25) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (20:11:25) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (20:11:25) | DEBUG: Shared::init() : Initialized.

2025/03/26 (21:10:12) | ===> btop++ v.1.4.0
2025/03/26 (21:10:12) | INFO: Logger set to DEBUG
2025/03/26 (21:10:12) | DEBUG: Using locale C.UTF-8
2025/03/26 (21:10:12) | INFO: Running on /dev/pts/3
2025/03/26 (21:10:12) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (21:10:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:10:12) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:10:12) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (21:10:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:10:12) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (21:10:12) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (21:10:12) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:10:12) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (21:10:12) | DEBUG: Shared::init() : Initialized.
2025/03/26 (21:10:37) | DEBUG: Writing new config file
2025/03/26 (21:10:37) | INFO: Quitting! Runtime: 00:00:25

2025/03/26 (21:10:39) | ===> btop++ v.1.4.0
2025/03/26 (21:10:39) | INFO: Logger set to DEBUG
2025/03/26 (21:10:39) | DEBUG: Using locale C.UTF-8
2025/03/26 (21:10:39) | INFO: Running on /dev/pts/3
2025/03/26 (21:10:39) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (21:10:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:10:39) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:10:39) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (21:10:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:10:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (21:10:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (21:10:39) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:10:39) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (21:10:39) | DEBUG: Shared::init() : Initialized.
2025/03/26 (21:11:43) | DEBUG: Writing new config file
2025/03/26 (21:11:43) | INFO: Quitting! Runtime: 01:18:06

2025/03/26 (21:11:49) | ===> btop++ v.1.4.0
2025/03/26 (21:11:49) | INFO: Logger set to DEBUG
2025/03/26 (21:11:49) | DEBUG: Using locale C.UTF-8
2025/03/26 (21:11:49) | INFO: Running on /dev/pts/0
2025/03/26 (21:11:49) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (21:11:49) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:11:49) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:11:49) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (21:11:49) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:11:49) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (21:11:49) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (21:11:49) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:11:49) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (21:11:49) | DEBUG: Shared::init() : Initialized.

2025/03/26 (21:13:18) | ===> btop++ v.1.4.0
2025/03/26 (21:13:18) | INFO: Logger set to DEBUG
2025/03/26 (21:13:18) | DEBUG: Using locale C.UTF-8
2025/03/26 (21:13:18) | INFO: Running on /dev/pts/0
2025/03/26 (21:13:18) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (21:13:18) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:13:18) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:13:18) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (21:13:18) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:13:18) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (21:13:18) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (21:13:18) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:13:18) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (21:13:18) | DEBUG: Shared::init() : Initialized.

2025/03/26 (21:13:28) | ===> btop++ v.1.4.0
2025/03/26 (21:13:28) | INFO: Logger set to DEBUG
2025/03/26 (21:13:28) | DEBUG: Using locale C.UTF-8
2025/03/26 (21:13:28) | INFO: Running on /dev/pts/0
2025/03/26 (21:13:28) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (21:13:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:13:28) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:13:28) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (21:13:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:13:28) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (21:13:28) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (21:13:28) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:13:28) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (21:13:28) | DEBUG: Shared::init() : Initialized.

2025/03/26 (21:18:56) | ===> btop++ v.1.4.0
2025/03/26 (21:18:56) | INFO: Logger set to DEBUG
2025/03/26 (21:18:56) | DEBUG: Using locale C.UTF-8
2025/03/26 (21:18:56) | INFO: Running on /dev/pts/4
2025/03/26 (21:18:56) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2025/03/26 (21:18:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:18:56) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:18:56) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/03/26 (21:18:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/26 (21:18:56) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/03/26 (21:18:56) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/03/26 (21:18:56) | WARNING: ROCm SMI: Failed to get PCIe throughput
2025/03/26 (21:18:56) | DEBUG: Failed to find Intel GPU sysfs path, Intel GPUs will not be detected
2025/03/26 (21:18:56) | DEBUG: Shared::init() : Initialized.

2025/03/26 (21:19:40) | ===> btop++ v.1.4.0
2025/03/26 (21:19:40) | INFO: Logger set to DEBUG
2025/03/26 (21:19:40) | DEBUG: Using locale C.UTF-8
2025/03/26 (21:19:40) | INFO: Running on /dev/pts/4
